customer_id,gender,tenure,monthly_charges,contract_type,internet_service,churn
4437,Male,18,1073.43,One year,DSL,No
4438,Female,7,905.5,Two year,None,Yes
4439,Female,37,1910.05,Month-to-month,Fiber,Yes
4440,Female,37,1324.94,Month-to-month,None,No
4441,Female,52,1284.42,One year,Fiber,No
4442,Male,30,694.23,Month-to-month,DSL,Yes
4443,Male,43,379.39,One year,Fiber,Yes
4444,Female,59,1906.82,One year,Fiber,No
4445,Female,16,833.35,One year,None,No
4446,Male,72,1052.4,One year,None,No
4447,Female,38,494.89,Month-to-month,DSL,No
4448,Male,41,1722.77,Month-to-month,None,No
4449,Female,47,346.97,Month-to-month,None,Yes
4450,Male,11,1717.78,Month-to-month,None,No
4451,Female,17,538.48,One year,DSL,Yes
4452,Female,5,1807.16,One year,DSL,No
4453,Male,42,1540.61,Month-to-month,DSL,No
4454,Female,34,579.94,Two year,None,Yes
4455,Male,53,1261.89,Two year,None,No
4456,Male,61,831.52,Two year,DSL,No
4457,Male,68,603.0,Month-to-month,None,No
4458,Male,15,1760.61,One year,None,No
4459,Male,7,985.99,One year,Fiber,No
4460,Female,30,977.52,Two year,DSL,Yes
4461,Female,9,588.81,Two year,DSL,Yes
4462,Male,55,951.21,One year,None,No
4463,Female,69,1781.75,Two year,None,Yes
4464,Male,19,917.32,Two year,Fiber,No
4465,Female,4,1917.73,One year,DSL,No
4466,Female,22,1908.73,Two year,DSL,No
4467,Female,8,546.33,Two year,None,No
4468,Female,57,601.43,Month-to-month,DSL,No
4469,Male,58,1766.55,Two year,None,No
4470,Male,53,967.69,Month-to-month,Fiber,No
4471,Female,45,307.44,One year,None,No
4472,Female,21,765.58,Month-to-month,Fiber,Yes
4473,Male,63,1315.97,One year,None,Yes
4474,Female,7,1658.75,Month-to-month,Fiber,No
4475,Male,19,526.76,Month-to-month,Fiber,No
4476,Male,50,487.92,Month-to-month,DSL,Yes
4477,Male,38,1867.56,Two year,None,Yes
4478,Female,36,1576.95,Two year,DSL,Yes
4479,Male,49,1302.63,Two year,DSL,No
4480,Female,33,1607.62,Two year,None,No
4481,Male,32,1029.05,Two year,DSL,No
4482,Female,30,1589.37,Month-to-month,DSL,No
4483,Female,53,932.07,Two year,DSL,No
4484,Female,43,714.96,One year,None,Yes
4485,Male,33,1539.32,Month-to-month,DSL,Yes
4486,Male,70,1013.44,Month-to-month,DSL,No
4487,Female,61,1968.34,One year,DSL,No
4488,Female,22,894.12,Two year,None,No
4489,Female,45,1866.94,One year,Fiber,No
4490,Male,55,1886.04,Month-to-month,Fiber,No
4491,Male,6,711.15,Month-to-month,Fiber,Yes
4492,Male,60,1656.98,Month-to-month,Fiber,No
4493,Male,2,1036.23,One year,DSL,Yes
4494,Female,37,1859.79,Two year,None,Yes
4495,Female,33,1065.21,Month-to-month,DSL,Yes
4496,Male,43,1565.32,Two year,None,No
4497,Male,29,1093.84,Month-to-month,DSL,No
4498,Female,16,687.26,Two year,Fiber,No
4499,Male,58,638.9,One year,Fiber,No
4500,Male,9,1023.23,Month-to-month,None,No
4501,Male,17,1584.34,Month-to-month,DSL,Yes
4502,Male,44,1328.62,Month-to-month,Fiber,Yes
4503,Male,58,1470.67,One year,None,Yes
4504,Male,61,779.95,One year,DSL,No
4505,Female,58,1118.44,Two year,None,No
4506,Male,48,375.47,One year,DSL,No
4507,Male,62,1689.81,Month-to-month,DSL,No
4508,Female,31,1982.82,Two year,DSL,Yes
4509,Female,9,991.69,One year,None,No
4510,Female,10,318.64,Two year,None,No
4511,Male,69,588.65,Two year,DSL,Yes
4512,Female,61,1409.3,Two year,Fiber,No
4513,Male,46,1340.53,Month-to-month,DSL,Yes
4514,Male,33,1639.37,Month-to-month,None,No
4515,Male,16,731.6,One year,DSL,Yes
4516,Female,53,1598.17,Month-to-month,None,No
4517,Female,39,1469.57,Two year,DSL,No
4518,Female,18,848.78,Two year,DSL,No
4519,Female,66,1227.33,Month-to-month,Fiber,Yes
4520,Female,52,550.37,Two year,Fiber,Yes
4521,Male,63,1069.36,Month-to-month,None,No
4522,Male,46,1798.04,Two year,DSL,Yes
4523,Male,5,1016.03,One year,None,Yes
4524,Male,15,1727.26,One year,DSL,No
4525,Female,71,1303.43,Month-to-month,DSL,No
4526,Female,17,626.19,Month-to-month,DSL,No
4527,Male,51,1287.88,Month-to-month,Fiber,No
4528,Female,47,1160.17,Month-to-month,None,No
4529,Female,42,977.69,Month-to-month,DSL,No
4530,Male,38,503.37,Two year,DSL,No
4531,Male,48,1008.4,One year,None,No
4532,Female,11,423.7,Two year,None,No
4533,Female,9,467.91,One year,DSL,Yes
4534,Male,70,1007.06,Two year,Fiber,No
4535,Male,54,819.15,Two year,Fiber,Yes
4536,Male,0,1873.43,Two year,DSL,No
4537,Female,48,938.7,Month-to-month,Fiber,No
4538,Male,35,1588.36,One year,None,Yes
4539,Male,20,1201.42,Month-to-month,Fiber,No
4540,Female,36,1496.95,Month-to-month,None,No
4541,Female,23,742.2,Two year,None,No
4542,Female,54,1901.24,One year,None,No
4543,Female,24,1201.15,One year,None,No
4544,Female,6,1713.25,One year,Fiber,No
4545,Male,70,920.58,One year,None,No
4546,Male,70,470.36,Month-to-month,DSL,Yes
4547,Female,23,1445.31,Month-to-month,None,Yes
4548,Female,10,313.19,One year,DSL,No
4549,Female,72,1108.0,Month-to-month,None,No
4550,Female,11,627.76,One year,None,No
4551,Female,34,1366.54,Month-to-month,Fiber,Yes
4552,Male,62,1965.01,Two year,None,No
4553,Male,67,1089.48,Two year,None,No
4554,Male,56,1689.75,One year,Fiber,No
4555,Male,12,1163.23,One year,Fiber,Yes
4556,Female,22,1142.93,Month-to-month,DSL,No
4557,Male,38,1881.72,One year,Fiber,No
4558,Female,11,1812.94,One year,DSL,No
4559,Female,33,1635.86,Month-to-month,None,No
4560,Female,70,803.63,One year,DSL,No
4561,Male,30,1226.51,One year,Fiber,No
4562,Female,61,680.63,Two year,None,Yes
4563,Male,12,1054.66,Two year,DSL,No
4564,Male,30,1123.16,Two year,DSL,No
4565,Female,1,1713.79,One year,DSL,No
4566,Female,14,1823.25,Month-to-month,None,No
4567,Female,56,1004.85,Two year,DSL,No
4568,Male,33,330.1,One year,DSL,No
4569,Female,67,1765.02,Two year,Fiber,No
4570,Male,28,596.27,Month-to-month,DSL,No
4571,Female,65,1357.2,Month-to-month,None,Yes
4572,Female,15,342.45,Month-to-month,Fiber,No
4573,Male,38,979.16,Month-to-month,None,Yes
4574,Male,36,1976.13,Month-to-month,Fiber,No
4575,Male,20,471.18,Month-to-month,Fiber,No
4576,Male,43,1020.28,One year,DSL,No
4577,Male,18,822.15,Two year,None,No
4578,Male,70,1838.65,Month-to-month,DSL,Yes
4579,Female,7,1777.88,Two year,Fiber,Yes
4580,Female,65,704.09,Two year,DSL,No
4581,Male,40,438.02,One year,Fiber,No
4582,Female,69,1366.14,Month-to-month,Fiber,Yes
4583,Male,60,871.83,Month-to-month,None,Yes
4584,Female,25,1442.54,One year,None,Yes
4585,Female,70,354.6,One year,None,No
4586,Male,69,526.78,One year,None,Yes
4587,Male,28,1466.83,One year,DSL,No
4588,Male,65,661.03,One year,None,No
4589,Female,18,1757.9,Two year,None,No
4590,Male,67,399.6,One year,None,No
4591,Female,57,666.32,Month-to-month,Fiber,No
4592,Male,69,1997.55,Month-to-month,Fiber,No
4593,Female,56,1036.23,One year,None,No
4594,Female,36,1495.04,One year,Fiber,No
4595,Male,60,610.53,One year,Fiber,No
4596,Female,29,1336.78,One year,DSL,No
4597,Female,70,1534.38,One year,Fiber,No
4598,Male,72,834.61,Month-to-month,DSL,Yes
4599,Female,24,1709.13,Two year,Fiber,No
4600,Male,64,1325.81,One year,None,No
4601,Male,5,961.51,One year,Fiber,Yes
4602,Male,17,1247.99,One year,Fiber,No
4603,Male,9,1280.49,Month-to-month,DSL,Yes
4604,Female,10,581.41,Month-to-month,None,No
4605,Female,64,984.65,Two year,DSL,Yes
4606,Female,64,883.83,Two year,None,No
4607,Male,51,981.53,Two year,None,Yes
4608,Female,66,1593.89,Two year,DSL,No
4609,Female,30,1120.32,Month-to-month,Fiber,Yes
4610,Male,16,1898.54,Two year,None,No
4611,Male,54,799.25,One year,Fiber,No
4612,Female,35,1006.7,Month-to-month,DSL,No
4613,Male,25,1637.83,Month-to-month,DSL,Yes
4614,Male,52,1228.24,Month-to-month,DSL,No
4615,Male,16,1229.95,One year,DSL,No
4616,Male,24,390.68,Month-to-month,None,No
4617,Female,1,977.62,One year,DSL,No
4618,Male,4,760.25,Two year,Fiber,No
4619,Male,3,1998.87,Month-to-month,Fiber,No
4620,Male,35,824.2,One year,None,Yes
4621,Male,5,1803.64,Month-to-month,DSL,No
4622,Male,20,1449.6,Two year,None,Yes
4623,Male,25,879.56,Month-to-month,None,No
4624,Male,54,1224.01,Two year,None,Yes
4625,Male,38,1728.91,Month-to-month,DSL,No
4626,Female,32,1801.73,One year,Fiber,No
4627,Male,13,572.67,Two year,Fiber,No
4628,Female,55,877.27,Month-to-month,None,No
4629,Male,20,869.88,Two year,None,Yes
4630,Male,45,371.48,Two year,Fiber,No
4631,Male,15,1317.0,One year,Fiber,Yes
4632,Male,15,1753.19,One year,DSL,No
4633,Female,28,948.68,One year,None,No
4634,Male,7,1558.06,One year,DSL,No
4635,Male,2,1367.09,Two year,Fiber,No
4636,Female,18,938.6,Two year,Fiber,No
4637,Female,65,539.8,Month-to-month,Fiber,Yes
4638,Male,21,1505.85,Month-to-month,Fiber,Yes
4639,Female,45,1752.76,Month-to-month,DSL,No
4640,Female,12,1465.95,One year,Fiber,Yes
4641,Female,32,330.39,Two year,None,No
4642,Male,4,667.6,Two year,Fiber,No
4643,Male,26,418.12,Month-to-month,None,No
4644,Male,23,1269.66,Month-to-month,Fiber,No
4645,Female,66,1586.01,Two year,DSL,No
4646,Male,62,487.98,One year,None,No
4647,Female,47,1725.17,Month-to-month,DSL,No
4648,Male,62,1244.37,Month-to-month,Fiber,No
4649,Male,11,1472.95,Two year,DSL,No
4650,Female,27,1951.38,Two year,Fiber,No
4651,Male,43,442.26,Month-to-month,DSL,No
4652,Female,42,1832.08,Month-to-month,DSL,No
4653,Female,16,514.37,One year,None,Yes
4654,Male,39,968.03,One year,Fiber,No
4655,Female,48,1747.45,One year,DSL,No
4656,Male,56,1840.63,One year,Fiber,Yes
4657,Male,63,1160.83,Month-to-month,None,No
4658,Female,56,1309.98,Month-to-month,DSL,Yes
4659,Male,69,1503.85,Month-to-month,Fiber,No
4660,Female,42,1715.69,One year,DSL,No
4661,Male,22,506.57,Month-to-month,DSL,No
4662,Male,26,1677.12,Two year,DSL,No
4663,Male,57,1118.17,One year,DSL,Yes
4664,Male,36,1066.06,Two year,None,No
4665,Male,5,1020.63,One year,None,Yes
4666,Female,64,1165.66,Month-to-month,Fiber,No
4667,Female,5,1906.59,One year,Fiber,Yes
4668,Female,49,1231.95,Two year,DSL,No
4669,Female,21,1920.4,One year,DSL,No
4670,Female,24,606.49,Two year,DSL,No
4671,Female,71,1531.03,Month-to-month,None,No
4672,Male,50,1680.81,Two year,DSL,Yes
4673,Male,47,1454.52,Month-to-month,Fiber,No
4674,Female,69,1331.77,Two year,DSL,No
4675,Female,64,1260.18,Month-to-month,None,No
4676,Male,59,1763.58,Two year,DSL,No
4677,Male,45,1696.8,Month-to-month,None,No
4678,Male,35,507.89,Month-to-month,None,Yes
4679,Female,57,1742.6,Month-to-month,None,No
4680,Female,37,1003.92,Two year,None,Yes
4681,Female,10,731.28,Two year,Fiber,Yes
4682,Male,11,1778.61,Month-to-month,None,Yes
4683,Male,41,1034.44,One year,Fiber,No
4684,Female,38,1674.22,Month-to-month,Fiber,No
4685,Female,70,747.79,One year,DSL,No
4686,Male,10,306.68,Month-to-month,DSL,Yes
4687,Male,35,1142.28,Two year,None,Yes
4688,Male,51,470.39,One year,DSL,No
4689,Male,30,1582.44,Two year,None,No
4690,Female,32,769.33,One year,DSL,Yes
4691,Male,12,1054.2,One year,None,No
4692,Male,17,447.96,One year,DSL,No
4693,Male,40,787.32,One year,DSL,Yes
4694,Female,57,1628.53,Two year,Fiber,Yes
4695,Female,55,557.7,One year,DSL,Yes
4696,Male,23,1400.17,Month-to-month,DSL,No
4697,Male,72,1859.62,Month-to-month,None,No
4698,Male,30,1455.72,One year,Fiber,No
4699,Female,54,1678.74,Two year,None,No
4700,Female,9,485.25,Two year,DSL,No
4701,Female,59,726.24,One year,None,Yes
4702,Male,1,1820.72,Two year,Fiber,Yes
4703,Female,14,1515.68,Two year,None,No
4704,Male,2,1387.24,Two year,DSL,No
4705,Male,42,1428.4,One year,None,No
4706,Male,30,1004.14,Month-to-month,DSL,No
4707,Female,69,375.75,Month-to-month,Fiber,No
4708,Male,66,1633.55,Month-to-month,Fiber,No
4709,Female,55,1453.81,Month-to-month,None,No
4710,Female,62,1103.77,Month-to-month,Fiber,Yes
4711,Male,14,1829.59,Two year,None,No
4712,Male,9,871.47,Two year,DSL,No
4713,Female,37,800.35,Two year,None,Yes
4714,Male,46,1783.75,One year,DSL,No
4715,Female,56,1654.88,Two year,Fiber,Yes
4716,Male,49,1175.47,Month-to-month,DSL,No
4717,Female,70,522.25,Two year,DSL,Yes
4718,Female,14,665.62,Month-to-month,DSL,No
4719,Female,17,1415.59,Two year,DSL,No
4720,Female,1,954.57,Month-to-month,DSL,No
4721,Male,42,1722.0,Two year,None,Yes
4722,Male,25,1914.92,Month-to-month,DSL,No
4723,Female,70,1669.58,Month-to-month,DSL,No
4724,Female,37,941.83,One year,DSL,No
4725,Male,41,1640.77,Two year,DSL,No
4726,Male,4,897.45,Month-to-month,DSL,No
4727,Male,10,584.07,Two year,DSL,Yes
4728,Male,64,356.77,Month-to-month,Fiber,Yes
4729,Male,33,955.72,One year,None,No
4730,Male,0,1836.05,One year,DSL,No
4731,Female,1,706.28,One year,None,No
4732,Male,19,651.07,One year,Fiber,No
4733,Male,60,1948.7,Month-to-month,Fiber,No
4734,Female,20,342.51,Two year,DSL,Yes
4735,Male,67,1635.83,One year,None,No
4736,Male,11,846.33,One year,DSL,No
4737,Male,21,363.73,One year,Fiber,Yes
4738,Male,19,1860.26,Two year,Fiber,No
4739,Male,0,537.39,Month-to-month,None,No
4740,Female,29,1238.02,Month-to-month,DSL,Yes
4741,Male,23,765.89,Month-to-month,None,No
4742,Female,13,410.83,Month-to-month,None,No
4743,Female,35,384.87,Two year,Fiber,No
4744,Male,68,496.45,Two year,None,No
4745,Female,23,421.32,Two year,Fiber,No
4746,Male,59,1592.95,One year,DSL,No
4747,Female,54,1125.46,Two year,None,No
4748,Female,23,882.92,Month-to-month,None,No
4749,Male,23,1011.23,Two year,DSL,Yes
4750,Male,53,1879.21,One year,None,No
4751,Male,25,1848.28,Month-to-month,DSL,Yes
4752,Male,65,1516.65,Two year,Fiber,Yes
4753,Male,37,1803.96,Month-to-month,Fiber,Yes
4754,Female,64,843.4,Month-to-month,None,No
4755,Female,50,947.89,Two year,Fiber,No
4756,Female,34,1343.31,Two year,Fiber,No
4757,Female,42,1360.16,One year,DSL,Yes
4758,Female,28,1118.89,Two year,Fiber,No
4759,Female,36,981.12,Two year,Fiber,Yes
4760,Female,57,1976.51,Two year,Fiber,No
4761,Male,53,1695.91,Month-to-month,DSL,No
4762,Male,38,1039.47,One year,None,No
4763,Female,41,1536.4,Month-to-month,DSL,No
4764,Female,27,758.25,Two year,None,No
4765,Male,28,470.29,One year,None,Yes
4766,Male,42,899.13,Two year,Fiber,No
4767,Male,2,985.05,Month-to-month,Fiber,No
4768,Male,9,328.11,Month-to-month,DSL,No
4769,Female,58,1685.15,Two year,DSL,No
4770,Male,13,910.63,One year,DSL,No
4771,Female,46,1286.71,Month-to-month,Fiber,Yes
4772,Female,41,425.74,Two year,None,Yes
4773,Female,31,597.49,Two year,DSL,Yes
4774,Male,31,1812.48,Two year,None,No
4775,Male,41,1334.77,One year,Fiber,No
4776,Female,31,1915.48,Two year,Fiber,Yes
4777,Female,25,1997.88,Two year,Fiber,No
4778,Female,0,932.16,Month-to-month,Fiber,No
4779,Male,55,807.97,Two year,None,Yes
4780,Female,1,1759.21,One year,None,Yes
4781,Male,29,1997.64,Two year,DSL,No
4782,Female,70,1370.39,One year,None,No
4783,Female,51,1651.74,Two year,None,No
4784,Female,8,1628.97,Two year,None,No
4785,Male,21,904.08,Two year,DSL,No
4786,Male,33,1276.26,One year,None,No
4787,Female,48,1716.2,Month-to-month,None,No
4788,Male,0,1469.79,One year,None,Yes
4789,Female,72,335.98,Month-to-month,Fiber,Yes
4790,Male,52,872.4,One year,None,No
4791,Male,39,545.61,Two year,DSL,No
4792,Male,44,696.05,Two year,DSL,No
4793,Female,67,1839.33,Month-to-month,DSL,No
4794,Male,8,362.72,Month-to-month,DSL,No
4795,Male,21,673.66,One year,Fiber,Yes
4796,Female,17,826.27,One year,DSL,No
4797,Female,42,1348.7,Month-to-month,Fiber,No
4798,Female,38,1207.97,Month-to-month,Fiber,No
4799,Female,72,671.06,One year,Fiber,No
4800,Male,5,579.21,Month-to-month,DSL,No
4801,Male,47,702.56,Month-to-month,DSL,No
4802,Male,6,1154.3,Month-to-month,Fiber,No
4803,Male,68,761.0,Month-to-month,Fiber,No
4804,Male,15,1910.92,Two year,DSL,No
4805,Female,0,1088.57,Two year,None,No
4806,Male,36,399.95,Month-to-month,None,No
4807,Male,36,1539.75,One year,None,Yes
4808,Male,63,859.04,Two year,DSL,No
4809,Female,61,1410.93,One year,DSL,Yes
4810,Female,71,775.31,One year,Fiber,No
4811,Male,60,1270.26,Two year,DSL,No
4812,Female,32,1612.66,One year,DSL,No
4813,Female,65,1877.61,One year,DSL,No
4814,Female,29,743.92,Month-to-month,Fiber,No
4815,Female,19,869.26,Month-to-month,Fiber,No
4816,Female,59,1089.25,Month-to-month,None,Yes
4817,Female,23,1876.2,Two year,None,No
4818,Female,3,1832.36,Month-to-month,DSL,No
4819,Male,36,452.79,One year,DSL,No
4820,Male,3,524.28,One year,Fiber,No
4821,Female,17,1142.37,One year,None,Yes
4822,Male,65,481.25,One year,None,Yes
4823,Male,47,887.49,One year,None,No
4824,Female,32,552.26,Two year,DSL,No
4825,Male,57,1381.27,One year,DSL,Yes
4826,Female,72,1914.14,Two year,DSL,No
4827,Female,27,1994.45,One year,Fiber,No
4828,Female,34,937.91,Two year,None,Yes
4829,Male,9,1318.32,Two year,Fiber,No
4830,Male,64,1755.66,One year,None,No
4831,Male,41,499.69,One year,DSL,Yes
4832,Male,8,1472.26,One year,Fiber,Yes
4833,Female,59,995.03,One year,Fiber,Yes
4834,Female,14,650.45,Month-to-month,DSL,No
4835,Male,56,984.68,Month-to-month,None,Yes
4836,Female,68,429.13,Two year,None,Yes
4837,Female,21,1482.19,Two year,None,Yes
4838,Male,63,729.66,Month-to-month,None,No
4839,Female,40,829.39,Two year,DSL,Yes
4840,Male,70,505.84,One year,DSL,No
4841,Female,55,1769.92,Two year,DSL,No
4842,Male,22,1138.86,Two year,DSL,No
4843,Female,24,1272.65,Two year,Fiber,Yes
4844,Female,5,1268.04,Month-to-month,Fiber,Yes
4845,Male,33,997.84,Month-to-month,Fiber,Yes
4846,Male,62,627.3,Two year,DSL,No
4847,Male,8,1566.73,One year,None,No
4848,Male,59,516.0,Two year,Fiber,No
4849,Female,48,476.59,Month-to-month,Fiber,Yes
4850,Female,50,1507.25,One year,DSL,No
4851,Male,59,655.02,Two year,None,Yes
4852,Female,69,821.51,Month-to-month,None,No
4853,Male,36,1107.89,One year,None,Yes
4854,Male,30,1063.9,Two year,DSL,No
4855,Female,40,1504.58,Month-to-month,None,No
4856,Female,61,1359.83,One year,Fiber,Yes
4857,Male,57,1395.47,Two year,Fiber,Yes
4858,Male,13,1513.89,One year,Fiber,No
4859,Male,35,797.44,One year,DSL,No
4860,Female,35,847.97,One year,None,Yes
4861,Female,7,1044.6,Month-to-month,DSL,No
4862,Female,25,822.69,Two year,None,Yes
4863,Female,35,1974.39,One year,DSL,No
4864,Male,47,1683.89,One year,Fiber,Yes
4865,Male,27,579.91,One year,DSL,No
4866,Male,67,309.51,Month-to-month,DSL,Yes
4867,Male,61,372.73,One year,DSL,No
4868,Male,50,714.91,Month-to-month,Fiber,No
4869,Male,41,494.3,Month-to-month,DSL,No
4870,Female,28,1206.67,One year,DSL,Yes
4871,Female,9,1758.59,One year,Fiber,Yes
4872,Male,38,1552.48,Month-to-month,None,No
4873,Male,0,666.54,Month-to-month,DSL,No
4874,Female,38,978.81,One year,Fiber,Yes
4875,Female,20,1163.42,Month-to-month,DSL,Yes
4876,Female,64,1677.35,Month-to-month,Fiber,No
4877,Female,14,1726.51,One year,None,Yes
4878,Male,3,1846.52,One year,None,Yes
4879,Male,59,1165.72,Two year,DSL,No
4880,Male,60,1480.27,One year,Fiber,No
4881,Male,19,490.06,One year,None,No
4882,Male,9,1260.99,One year,None,Yes
4883,Female,33,722.78,Two year,Fiber,No
4884,Male,47,1033.92,Month-to-month,DSL,Yes
4885,Female,32,1377.89,One year,None,No
4886,Male,60,736.88,One year,None,Yes
4887,Male,9,388.71,Two year,None,Yes
4888,Male,53,317.4,Two year,DSL,No
4889,Male,64,337.67,Two year,None,No
4890,Male,0,314.19,Month-to-month,Fiber,No
4891,Female,4,487.6,Two year,DSL,Yes
4892,Female,14,707.13,Month-to-month,None,Yes
4893,Female,27,676.08,One year,Fiber,No
4894,Male,22,1977.55,One year,Fiber,No
4895,Male,16,820.21,One year,DSL,No
4896,Female,12,516.62,Two year,Fiber,No
4897,Male,13,1227.46,One year,DSL,No
4898,Male,10,1758.53,Two year,DSL,No
4899,Female,27,1452.7,Month-to-month,DSL,No
4900,Male,41,803.34,One year,Fiber,No
4901,Female,60,1254.75,Month-to-month,DSL,No
4902,Male,63,1515.26,Two year,DSL,Yes
4903,Female,30,1537.78,Two year,Fiber,No
4904,Male,72,1433.12,One year,DSL,No
4905,Male,9,1780.38,One year,None,No
4906,Female,7,1779.18,Two year,Fiber,No
4907,Male,20,1284.19,One year,Fiber,Yes
4908,Male,58,1030.76,One year,Fiber,No
4909,Female,49,1390.67,Month-to-month,None,No
4910,Male,68,1690.96,Two year,DSL,No
4911,Female,69,309.61,Month-to-month,Fiber,No
4912,Male,29,1986.39,One year,Fiber,No
4913,Male,16,610.92,Month-to-month,Fiber,No
4914,Male,19,1099.42,Two year,None,No
4915,Male,47,1782.45,Month-to-month,None,Yes
4916,Female,72,682.57,Month-to-month,None,No
4917,Male,1,1110.55,One year,DSL,No
4918,Female,36,525.39,Two year,DSL,Yes
4919,Male,0,971.63,One year,None,No
4920,Male,3,601.13,One year,DSL,Yes
4921,Male,53,918.17,Two year,None,Yes
4922,Male,24,934.89,Month-to-month,DSL,No
4923,Female,2,1988.39,One year,DSL,No
4924,Female,8,1991.18,Month-to-month,None,No
4925,Female,33,495.14,Two year,Fiber,Yes
4926,Female,42,1534.15,One year,Fiber,No
4927,Male,21,387.97,Month-to-month,DSL,Yes
4928,Female,69,351.33,Month-to-month,DSL,Yes
4929,Female,1,479.07,One year,DSL,Yes
4930,Male,65,1941.33,Two year,DSL,Yes
4931,Male,31,1899.47,Month-to-month,DSL,Yes
4932,Male,15,629.68,Two year,DSL,Yes
4933,Male,0,574.84,One year,None,No
4934,Female,71,708.91,Month-to-month,Fiber,Yes
4935,Female,47,1176.43,Month-to-month,Fiber,Yes
4936,Male,49,1268.5,Month-to-month,None,No
4937,Male,12,676.71,Two year,None,No
4938,Male,14,1586.26,Month-to-month,Fiber,No
4939,Female,52,826.24,Month-to-month,Fiber,No
4940,Female,43,1867.62,One year,DSL,No
4941,Male,7,1416.43,Month-to-month,Fiber,No
4942,Male,45,1041.8,Two year,DSL,Yes
4943,Female,68,1642.85,One year,DSL,No
4944,Male,18,1690.45,One year,Fiber,Yes
4945,Male,37,793.82,Month-to-month,DSL,No
4946,Female,10,877.51,One year,DSL,No
4947,Male,42,1891.12,Month-to-month,None,No
4948,Female,19,580.06,One year,Fiber,No
4949,Male,19,371.66,Two year,None,Yes
4950,Male,20,1071.89,Month-to-month,DSL,Yes
4951,Female,56,1662.06,Two year,DSL,Yes
